VT("/net14") X,VT("/net14") Y,VT("/I0/net18") X,VT("/I0/net18") Y,VT("/net16") X,VT("/net16") Y,VT("/net17") X,VT("/net17") Y
7.50111096328553e-06,1.601869042209492e-05,7.50111096328553e-06,-2.952859678627084e-06,7.50111096328553e-06,0.7999905742962246,7.50111096328553e-06,0.7999907175559691
7.501114519172092e-06,-1.991239795101498e-06,7.501114519172092e-06,-1.508631854874365e-05,7.501114519172092e-06,0.799985379922771,7.501114519172092e-06,0.7999834951462458
7.501115954022678e-06,-5.332356607744835e-06,7.501115954022678e-06,-1.56952668510531e-05,7.501115954022678e-06,0.7999863089796063,7.501115954022678e-06,0.7999839915356378
7.501118823723848e-06,7.371759604613818e-06,7.501118823723848e-06,7.523444616476624e-07,7.501118823723848e-06,0.7999975688432962,7.501118823723848e-06,0.7999968644482639
7.501122104556799e-06,2.350915755093182e-05,7.501122104556799e-06,1.612477750631019e-05,7.501122104556799e-06,0.8000048351014887,7.501122104556799e-06,0.8000061564704511
7.50112581034499e-06,1.871091864739346e-05,7.50112581034499e-06,8.679076337374677e-06,7.50112581034499e-06,0.7999990373240453,7.50112581034499e-06,0.7999991407068444
7.501130550966675e-06,1.686309708599763e-06,7.501130550966675e-06,-8.180554599388454e-06,7.501130550966675e-06,0.7999906673296366,7.501130550966675e-06,0.7999877091234973
7.501136058596964e-06,-1.248536190618473e-05,7.501136058596964e-06,-1.749743261987438e-05,7.501136058596964e-06,0.7999871554310347,7.501136058596964e-06,0.7999823068086028
7.501143720294253e-06,-3.961607750367253e-06,7.501143720294253e-06,-4.160908840713733e-06,7.501143720294253e-06,0.7999955081455845,7.501143720294253e-06,0.799992253597717
7.501145654300005e-06,2.02187903643217e-06,7.501145654300005e-06,1.135675962674424e-06,7.501145654300005e-06,0.7999978968317676,7.501145654300005e-06,0.7999955101244515
7.501149522311511e-06,2.056534549314343e-05,7.501149522311511e-06,1.636775067294232e-05,7.501149522311511e-06,0.8000051357142658,7.501149522311511e-06,0.8000053214393689
7.501151099965246e-06,2.578775673871035e-05,7.501151099965246e-06,1.953571477060506e-05,7.501151099965246e-06,0.8000059412362042,7.501151099965246e-06,0.8000068710878628
7.501154255272716e-06,3.092416482358533e-05,7.501154255272716e-06,2.059866564498097e-05,7.501154255272716e-06,0.8000050290895343,7.501154255272716e-06,0.8000065356035668
7.501157953064635e-06,4.089921957462891e-05,7.501157953064635e-06,2.706629712139641e-05,7.501157953064635e-06,0.8000085294958582,7.501157953064635e-06,0.8000109479806684
7.501164049812474e-06,5.093443940512106e-05,7.501164049812474e-06,3.239423163406118e-05,7.501164049812474e-06,0.8000109926085017,7.501164049812474e-06,0.8000141886279184
7.501169361363541e-06,5.094508816335916e-05,7.501169361363541e-06,3.002313068951998e-05,7.501169361363541e-06,0.8000093557178342,7.501169361363541e-06,0.8000124546416518
7.501171259676932e-06,5.122271345561501e-05,7.501171259676932e-06,2.997544334794945e-05,7.501171259676932e-06,0.8000095544586613,7.501171259676932e-06,0.8000127034245285
7.501174962535852e-06,4.810470052405738e-05,7.501174962535852e-06,2.667500574270976e-05,7.501174962535852e-06,0.8000074902396419,7.501174962535852e-06,0.8000106095621567
7.501176800494577e-06,4.39685638935572e-05,7.501176800494577e-06,2.271836109381552e-05,7.501176800494577e-06,0.8000049120674688,7.501176800494577e-06,0.8000078552088703
7.501180476412027e-06,3.255537641910779e-05,7.501180476412027e-06,1.301938053314403e-05,7.501180476412027e-06,0.7999995661315719,7.501180476412027e-06,0.8000016203141634
7.501186017218224e-06,6.614851361515787e-06,7.501186017218224e-06,-6.996776732118462e-06,7.501186017218224e-06,0.7999897769389799,7.501186017218224e-06,0.7999889162140981
7.501190965641014e-06,-1.174765987464824e-05,7.501190965641014e-06,-1.831184986358598e-05,7.501190965641014e-06,0.7999854582806732,7.501190965641014e-06,0.7999824014377391
7.501192387713587e-06,-1.061908422963893e-05,7.501192387713587e-06,-1.482449490474619e-05,7.501192387713587e-06,0.7999886727786832,7.501192387713587e-06,0.7999857506049342
7.501195231858733e-06,-5.095599848865572e-06,7.501195231858733e-06,-6.701353112785552e-06,7.501195231858733e-06,0.7999938801247147,7.501195231858733e-06,0.7999916891791571
7.501199391895871e-06,-2.780657415488213e-07,7.501199391895871e-06,-2.091830970115856e-06,7.501199391895871e-06,0.7999954118315965,7.501199391895871e-06,0.799993601133748
7.501202815495242e-06,4.688146211520957e-06,7.501202815495242e-06,1.836201645191896e-06,7.501202815495242e-06,0.7999975455887391,7.501202815495242e-06,0.7999960178605435
7.501207019890451e-06,1.646535886878041e-05,7.501207019890451e-06,1.153749530069548e-05,7.501207019890451e-06,0.8000029518427775,7.501207019890451e-06,0.8000026151459437
7.501212142811878e-06,2.707869676383608e-05,7.501212142811878e-06,1.846200203167979e-05,7.501212142811878e-06,0.800005598904083,7.501212142811878e-06,0.8000064376517263
7.501213722055393e-06,2.863432123677663e-05,7.501213722055393e-06,1.870337884094306e-05,7.501213722055393e-06,0.8000051847255124,7.501213722055393e-06,0.8000061873955323
7.501216880542423e-06,2.523247395793389e-05,7.501216880542423e-06,1.358947590655774e-05,7.501216880542423e-06,0.8000016141283716,7.501216880542423e-06,0.8000021438782315
7.501221071656901e-06,1.898263124441859e-05,7.501221071656901e-06,7.561419710684724e-06,7.501221071656901e-06,0.7999986795925552,7.501221071656901e-06,0.7999984850081014
7.501225986183048e-06,1.830111920954714e-05,7.501225986183048e-06,8.099166438963513e-06,7.501225986183048e-06,0.7999995360390386,7.501225986183048e-06,0.7999994539123571
7.501232455192332e-06,2.21676781918431e-05,7.501232455192332e-06,1.244956653419569e-05,7.501232455192332e-06,0.8000019476129336,7.501232455192332e-06,0.800002527311359
7.501238951163656e-06,2.198602897644984e-05,7.501238951163656e-06,1.174194454941324e-05,7.501238951163656e-06,0.8000013084606901,7.501238951163656e-06,0.8000018893544729
7.501248121465119e-06,1.767269933285069e-05,7.501248121465119e-06,7.665752337668628e-06,7.501248121465119e-06,0.7999991947317703,7.501248121465119e-06,0.7999992761802341
7.501264098404052e-06,1.62428410103577e-05,7.501264098404052e-06,7.55505827670798e-06,7.501264098404052e-06,0.7999995588776923,7.501264098404052e-06,0.7999995888628684
7.501285768754905e-06,1.593244879148928e-05,7.501285768754905e-06,7.977272153501253e-06,7.501285768754905e-06,0.7999998712872473,7.501285768754905e-06,0.799999896807552
7.501322823149055e-06,1.493995020674459e-05,7.501322823149055e-06,7.516260257192246e-06,7.501322823149055e-06,0.7999997983170221,7.501322823149055e-06,0.7999997644300921
7.501380510819096e-06,1.365685486876469e-05,7.501380510819096e-06,6.953425795668859e-06,7.501380510819096e-06,0.7999997275172629,7.501380510819096e-06,0.7999997089967831
7.501495886159178e-06,1.169994298721145e-05,7.501495886159178e-06,6.210085462160171e-06,7.501495886159178e-06,0.7999997426894241,7.501495886159178e-06,0.7999997217614667
7.501717873103978e-06,9.199367261810144e-06,7.501717873103978e-06,5.154075559228206e-06,7.501717873103978e-06,0.7999997534116344,7.501717873103978e-06,0.7999997239050568
7.502161846993579e-06,6.380878855634618e-06,7.502161846993579e-06,3.820294854960521e-06,7.502161846993579e-06,0.7999997455361859,7.502161846993579e-06,0.7999997178120299
7.502958613580873e-06,4.231499095836405e-06,7.502958613580873e-06,2.665834929603894e-06,7.502958613580873e-06,0.799999741690694,7.502958613580873e-06,0.799999713004237
7.504146558401427e-06,2.83582317181486e-06,7.504146558401427e-06,1.858373016706785e-06,7.504146558401427e-06,0.7999997414374003,7.504146558401427e-06,0.799999712043636
7.506018741027083e-06,1.964573347887173e-06,7.506018741027083e-06,1.326885204350396e-06,7.506018741027083e-06,0.7999997407768703,7.506018741027083e-06,0.7999997110221249
7.509354694239628e-06,1.316276680595171e-06,7.509354694239628e-06,9.197787928830819e-07,7.509354694239628e-06,0.799999740227065,7.509354694239628e-06,0.7999997101739509
7.514472575695138e-06,1.006713571991237e-06,7.514472575695138e-06,7.070961587851339e-07,7.514472575695138e-06,0.7999997399986915,7.514472575695138e-06,0.7999997098217977
7.523274511962021e-06,7.367745097858063e-07,7.523274511962021e-06,5.39465865166068e-07,7.523274511962021e-06,0.7999997397861414,7.523274511962021e-06,0.7999997094944182
7.536355292006507e-06,6.346759076051883e-07,7.536355292006507e-06,4.699337260574189e-07,7.536355292006507e-06,0.7999997397154556,7.536355292006507e-06,0.7999997093863568
7.551236089378095e-06,5.468953101647265e-07,7.551236089378095e-06,4.147055576254783e-07,7.551236089378095e-06,0.7999997396473479,7.551236089378095e-06,0.7999997092825902
7.569780067602892e-06,5.26199042262152e-07,7.569780067602892e-06,3.991360446459599e-07,7.569780067602892e-06,0.7999997396331749,7.569780067602892e-06,0.799999709262324
7.593764610443599e-06,4.83155341670143e-07,7.593764610443599e-06,3.720259081899899e-07,7.593764610443599e-06,0.7999997396020402,7.593764610443599e-06,0.7999997092164696
7.625290542641839e-06,4.629519679973273e-07,7.625290542641839e-06,3.582801580123486e-07,7.625290542641839e-06,0.7999997395884832,7.625290542641839e-06,0.7999997091983897
7.684001107295812e-06,4.402133740714214e-07,7.684001107295812e-06,3.430286971865165e-07,7.684001107295812e-06,0.7999997395740734,7.684001107295812e-06,0.7999997091814171
7.776771713992922e-06,4.299366069970252e-07,7.776771713992922e-06,3.342494483372072e-07,7.776771713992922e-06,0.7999997395685646,7.776771713992922e-06,0.7999997091809944
7.962312927387141e-06,4.151716259489378e-07,7.962312927387141e-06,3.237537206148125e-07,7.962312927387141e-06,0.7999997395593396,7.962312927387141e-06,0.799999709181931
7.999000000000001e-06,4.316743460423298e-07,7.999000000000001e-06,3.276167249504717e-07,7.999000000000001e-06,0.7999997395699704,7.999000000000001e-06,0.7999997092011454
7.999008343750001e-06,2.555454904531558e-07,7.999008343750001e-06,1.938165681101446e-07,7.999008343750001e-06,0.7999996721856737,7.999008343750001e-06,0.7999996204077194
7.999025031250002e-06,2.629863193809808e-07,7.999025031250002e-06,2.365137475406759e-07,7.999025031250002e-06,0.7999997066566119,7.999025031250002e-06,0.7999996554611707
7.999058406250005e-06,2.780746753672731e-07,7.999058406250005e-06,2.428670047696217e-07,7.999058406250005e-06,0.7999997041883697,7.999058406250005e-06,0.7999996514194547
7.999125156250009e-06,2.740403139081774e-07,7.999125156250009e-06,2.280906162609867e-07,7.999125156250009e-06,0.7999996936811423,7.999125156250009e-06,0.7999996404930099
7.999258656250018e-06,2.745788246139098e-07,7.999258656250018e-06,2.330808104134339e-07,7.999258656250018e-06,0.799999697483662,7.999258656250018e-06,0.7999996448153763
7.999325406250022e-06,2.81989615654959e-07,7.999325406250022e-06,2.392396848665386e-07,7.999325406250022e-06,0.7999997007284612,7.999325406250022e-06,0.7999996487487944
7.999358781250024e-06,2.936066733892801e-07,7.999358781250024e-06,2.465098103315212e-07,7.999358781250024e-06,0.7999997039432853,7.999358781250024e-06,0.7999996536046816
7.999425531250028e-06,3.91274255227711e-07,7.999425531250028e-06,3.107576819454099e-07,7.999425531250028e-06,0.7999997336096693,7.999425531250028e-06,0.799999696981253
7.999451631168447e-06,5.272809768523788e-07,7.999451631168447e-06,4.01942392909077e-07,7.999451631168447e-06,0.7999997761964692,7.999451631168447e-06,0.7999997582787383
7.999503831005283e-06,1.860971911962475e-06,7.999503831005283e-06,1.299665493500465e-06,7.999503831005283e-06,0.8000001956575714,7.999503831005283e-06,0.8000003601285435
7.999517126204707e-06,2.667010773789157e-06,7.999517126204707e-06,1.841795634340305e-06,7.999517126204707e-06,0.8000004487763392,7.999517126204707e-06,0.8000007234681771
7.999543716603556e-06,2.843441532678038e-06,7.999543716603556e-06,1.78519751552294e-06,7.999543716603556e-06,0.8000003735157861,7.999543716603556e-06,0.8000006943710679
7.999555611270824e-06,-5.701675931569444e-06,7.999555611270824e-06,-4.800569322522857e-06,7.999555611270824e-06,0.7999970535873641,7.999555611270824e-06,0.7999963003345012
7.999561337550399e-06,-1.430502937148362e-05,7.999561337550399e-06,-1.15324721345402e-05,7.999561337550399e-06,0.7999936041568537,7.999561337550399e-06,0.7999917625570409
7.999572790109549e-06,-2.935922249938278e-05,7.999572790109549e-06,-2.11497284580093e-05,7.999572790109549e-06,0.7999894848031558,7.999572790109549e-06,0.7999857044118875
7.999587592364541e-06,-2.614323379497366e-05,7.999587592364541e-06,-1.495621327466614e-05,7.999587592364541e-06,0.7999936095428988,7.999587592364541e-06,0.7999899884021343
7.999595924979196e-06,2.13450338695502e-06,7.999595924979196e-06,7.489812941244057e-06,7.999595924979196e-06,0.8000049632522975,7.999595924979196e-06,0.800004675690425
7.999598646259062e-06,1.202252685907891e-05,7.999598646259062e-06,1.417786779067336e-05,7.999598646259062e-06,0.8000077494905791,7.999598646259062e-06,0.800008628335815
7.999604088818795e-06,3.045317730854496e-05,7.999604088818795e-06,2.584965671772671e-05,7.999604088818795e-06,0.8000127747625401,7.999604088818795e-06,0.8000158353007697
7.999613351074072e-06,3.71701926681691e-05,7.999613351074072e-06,2.470031589170595e-05,7.999613351074072e-06,0.8000102470072369,7.999613351074072e-06,0.8000142839166852
7.999620052275574e-06,5.088246090407917e-06,7.999620052275574e-06,-3.833298591230779e-06,7.999620052275574e-06,0.7999948534931116,7.999620052275574e-06,0.7999952169463102
7.99962184923951e-06,-3.368365134626248e-06,7.99962184923951e-06,-9.734910068133302e-06,7.99962184923951e-06,0.7999926303394602,7.99962184923951e-06,0.7999920658492936
7.999625344133642e-06,-1.766128843468412e-05,7.999625344133642e-06,-1.865184137285088e-05,7.999625344133642e-06,0.7999890700603135,7.999625344133642e-06,0.7999870593851917
7.999630401934116e-06,-3.284837598006003e-05,7.999630401934116e-06,-2.669322940550367e-05,7.999630401934116e-06,0.7999860092697797,7.999630401934116e-06,0.7999824181306177
7.99963452818483e-06,-3.126336141336192e-05,7.99963452818483e-06,-2.157191976522295e-05,7.99963452818483e-06,0.7999899802119902,7.99963452818483e-06,0.7999866173748685
7.999639874964303e-06,2.470723796966595e-06,7.999639874964303e-06,1.05563218040497e-05,7.999639874964303e-06,0.8000082615270172,7.999639874964303e-06,0.8000089609041646
7.999644215850686e-06,1.527923791862083e-05,7.999644215850686e-06,1.7322210460168e-05,7.999644215850686e-06,0.8000094598636825,7.999644215850686e-06,0.8000113879670723
7.999650560947445e-06,5.226672375816532e-06,7.999650560947445e-06,1.325229453674196e-06,7.999650560947445e-06,0.7999986605520873,7.999650560947445e-06,0.7999986399055323
7.999655908065582e-06,-4.297985634716107e-07,7.999655908065582e-06,-3.093501603623999e-06,7.999655908065582e-06,0.7999973847431021,7.999655908065582e-06,0.7999967026607253
7.999663795845118e-06,8.546398779514246e-07,7.999663795845118e-06,1.242444407759939e-06,7.999663795845118e-06,0.8000006255415901,7.999663795845118e-06,0.800000686987131
7.999677018319172e-06,6.04256419999947e-07,7.999677018319172e-06,1.089101585543436e-06,7.999677018319172e-06,0.8000001124379955,7.999677018319172e-06,0.8000002793829784
7.999697467468812e-06,8.678879883749364e-08,7.999697467468812e-06,-3.28153181700337e-07,7.999697467468812e-06,0.7999993753872168,7.999697467468812e-06,0.7999992122918873
7.999732493630674e-06,2.518077033054627e-07,7.999732493630674e-06,1.177651426913228e-07,7.999732493630674e-06,0.7999996639137099,7.999732493630674e-06,0.7999995718430853
7.999786429088076e-06,2.513660631781938e-07,7.999786429088076e-06,3.018754264484862e-07,7.999786429088076e-06,0.799999714380743,7.999786429088076e-06,0.7999996865531855
7.999894300002879e-06,3.02385304051343e-07,7.999894300002879e-06,2.61634709457381e-07,7.999894300002879e-06,0.7999997088944694,7.999894300002879e-06,0.7999996632304487
7.99994715000144e-06,2.485415856212427e-07,7.99994715000144e-06,2.052903082387464e-07,7.99994715000144e-06,0.7999996853989028,7.99994715000144e-06,0.7999996264693822
8e-06,2.770251827782987e-07,8e-06,2.356098006698014e-07,8e-06,0.7999996995371018,8e-06,0.7999996464247582
8.00000834375e-06,1.545661384400829e-05,8.00000834375e-06,5.798600445272758e-07,8.00000834375e-06,0.7999998358309015,8.00000834375e-06,0.7999998265361395
8.000025031250001e-06,-1.316517258544976e-06,8.000025031250001e-06,2.215973680570374e-07,8.000025031250001e-06,0.7999997620677286,8.000025031250001e-06,0.7999997507508823
8.000058406250003e-06,-3.019911002750497e-06,8.000058406250003e-06,4.28132906683785e-07,8.000058406250003e-06,0.799999768443434,8.000058406250003e-06,0.7999997603544224
8.000125156250008e-06,3.478793730314598e-06,8.000125156250008e-06,4.217822957974372e-07,8.000125156250008e-06,0.7999997904689785,8.000125156250008e-06,0.7999997833970889
8.000258656250016e-06,1.186731911612194e-06,8.000258656250016e-06,4.083300738027292e-07,8.000258656250016e-06,0.7999997824339905,8.000258656250016e-06,0.7999997742719324
