VT("/net064") X,VT("/net064") Y,VT("/net017") X,VT("/net017") Y,VT("/net072") X,VT("/net072") Y,VT("/net037") X,VT("/net037") Y,VT("/I70/I0/net44") X,VT("/I70/I0/net44") Y,VT("/I70/I0/net56") X,VT("/I70/I0/net56") Y
9.998542246755722e-07,0.001310602810007845,9.998542246755722e-07,-0.0001850378190167179,9.998542246755722e-07,6.244274500606276e-05,9.998542246755722e-07,-2.452822436941115e-05,9.998542246755722e-07,0.00076696107451822,9.998542246755722e-07,0.8001171230800359
9.998558028534229e-07,-0.0004398821821557988,9.998558028534229e-07,-0.000381109054814956,9.998558028534229e-07,-0.0008917308729772792,9.998558028534229e-07,-5.111845161779061e-05,9.998558028534229e-07,0.0001905500176539679,9.998558028534229e-07,0.800065836511371
9.998589592091242e-07,-0.004855508927273543,9.998589592091242e-07,-0.0007509494448143387,9.998589592091242e-07,-0.003007611502825488,9.998589592091242e-07,-0.0001075936904647007,9.998589592091242e-07,-0.001430604564673113,9.998589592091242e-07,0.7999486579009704
9.998621210691114e-07,-0.00994344109110884,9.998621210691114e-07,-0.001018267455326639,9.998621210691114e-07,-0.005113723698393937,9.998621210691114e-07,-0.0001402646642160597,9.998621210691114e-07,-0.003402606592531752,9.998621210691114e-07,0.799850254072061
9.998634819441181e-07,-0.01210819868901306,9.998634819441181e-07,-0.00108829565541198,9.998634819441181e-07,-0.005918467193008392,9.998634819441181e-07,-0.0001444581108326759,9.998634819441181e-07,-0.004243564969188683,9.998634819441181e-07,0.7998199939903573
9.998662036941315e-07,-0.0163787645088868,9.998662036941315e-07,-0.001164350926848196,9.998662036941315e-07,-0.007385649441986131,9.998662036941315e-07,-0.0001318933998354448,9.998662036941315e-07,-0.005834923982527668,9.998662036941315e-07,0.7997910195430677
9.998693923884996e-07,-0.02134336819093382,9.998693923884996e-07,-0.001210741646456428,9.998693923884996e-07,-0.008924922220230893,9.998693923884996e-07,-0.000120161383227247,9.998693923884996e-07,-0.007524606789876786,9.998693923884996e-07,0.7997686020167807
9.998709867356836e-07,-0.02384243995955505,9.998709867356836e-07,-0.001225618094018032,9.998709867356836e-07,-0.009626232550561635,9.998709867356836e-07,-0.0001211403617079479,9.998709867356836e-07,-0.008305207175552042,9.998709867356836e-07,0.799754302518524
9.998741754300517e-07,-0.02918483486781151,9.998741754300517e-07,-0.001252615315682222,9.998741754300517e-07,-0.01094949837065987,9.998741754300517e-07,-0.0001312816850961735,9.998741754300517e-07,-0.009760547264248824,9.998741754300517e-07,0.7997177299668131
9.998789404125415e-07,-0.03812781672355584,9.998789404125415e-07,-0.001090874674564618,9.998789404125415e-07,-0.01233078581181936,9.998789404125415e-07,-0.000127573633052413,9.998789404125415e-07,-0.01147965372313493,9.998789404125415e-07,0.7997046028756167
9.998847541943565e-07,-0.04760588146638192,9.998847541943565e-07,7.962280937490258e-05,9.998847541943565e-07,-0.01120319357985314,9.998847541943565e-07,-1.473824446152529e-05,9.998847541943565e-07,-0.0114924696564011,9.998847541943565e-07,0.799909877489746
9.998861536057088e-07,-0.04944828030929737,9.998861536057088e-07,0.0004877152681894422,9.998861536057088e-07,-0.01052201645262247,9.998861536057088e-07,2.897236531954001e-05,9.998861536057088e-07,-0.01113684962418556,9.998861536057088e-07,0.7999914940932731
9.998889524284135e-07,-0.04932629821663076,9.998889524284135e-07,0.001104354816668446,9.998889524284135e-07,-0.009458021674528133,9.998889524284135e-07,0.0001354059053400677,9.998889524284135e-07,-0.01027093119691905,9.998889524284135e-07,0.8001367146889524
9.998936913932781e-07,-0.02959670389993787,9.998936913932781e-07,0.002216283099918844,9.998936913932781e-07,-0.008629863801599663,9.998936913932781e-07,0.0004072754716553383,9.998936913932781e-07,-0.00904864410253902,9.998936913932781e-07,0.8003498022004999
9.998968413464329e-07,-0.002691556231740341,9.998968413464329e-07,0.003063018804684839,9.998968413464329e-07,-0.00802089808184578,9.998968413464329e-07,0.0005698783465018613,9.998968413464329e-07,-0.008429773899719967,9.998968413464329e-07,0.8004617809948926
9.998980336373731e-07,0.01011742170227169,9.998980336373731e-07,0.003428237517270705,9.998980336373731e-07,-0.007739009228426769,9.998980336373731e-07,0.000618443513979964,9.998980336373731e-07,-0.008211035602600524,9.998980336373731e-07,0.8004946910270527
9.999003552335681e-07,0.03820422651960696,9.999003552335681e-07,0.004320098657177173,9.999003552335681e-07,-0.007098771620196413,9.999003552335681e-07,0.0006857275770926966,9.999003552335681e-07,-0.007699876701496348,9.999003552335681e-07,0.8005497965201962
9.999035452654709e-07,0.08300074790199508,9.999035452654709e-07,0.005995528685131726,9.999035452654709e-07,-0.006169103881650895,9.999035452654709e-07,0.0007535520925783495,9.999035452654709e-07,-0.006857786994327099,9.999035452654709e-07,0.8006284890019754
9.999062457687591e-07,0.1254871313687466,9.999062457687591e-07,0.00750954312595519,9.999062457687591e-07,-0.005408655476524894,9.999062457687591e-07,0.0007961085843633636,9.999062457687591e-07,-0.006111934684208861,9.999062457687591e-07,0.8006859885386527
9.999107498018601e-07,0.2036619257032302,9.999107498018601e-07,0.009533508061759075,9.999107498018601e-07,-0.004299082213393041,9.999107498018601e-07,0.0008427365615624787,9.999107498018601e-07,-0.004937298822553545,9.999107498018601e-07,0.800741765035623
9.999165805788479e-07,0.3130246777702027,9.999165805788479e-07,0.009445853837635248,9.999165805788479e-07,-0.003324760290562008,9.999165805788479e-07,0.0009125456874801192,9.999165805788479e-07,-0.003803114580308176,9.999165805788479e-07,0.8007361194873374
9.99923131871262e-07,0.4311559904776533,9.99923131871262e-07,0.006591919264925714,9.99923131871262e-07,-0.00271298193595891,9.99923131871262e-07,0.000834839016077422,9.99923131871262e-07,-0.003035485018402763,9.99923131871262e-07,0.8005782305157144
9.999293170713817e-07,0.5104427111825581,9.999293170713817e-07,0.00370122376229419,9.999293170713817e-07,-0.00229584563919252,9.999293170713817e-07,0.0001507698396687179,9.999293170713817e-07,-0.002592912318333656,9.999293170713817e-07,0.8001273184998227
9.999312022647036e-07,0.5324388731286879,9.999312022647036e-07,0.002924045724148858,9.999312022647036e-07,-0.002152052470919922,9.999312022647036e-07,-0.00035058407507638,9.999312022647036e-07,-0.002501136584330434,9.999312022647036e-07,0.7998613468061282
9.999345771921894e-07,0.5803612599961551,9.999345771921894e-07,0.001949885118233351,9.999345771921894e-07,-0.00185555322377968,9.999345771921894e-07,-0.001842500153779001,9.999345771921894e-07,-0.002301695672740833,9.999345771921894e-07,0.799121381143124
9.999388960715029e-07,0.6371976584724438,9.999388960715029e-07,0.001171357155553846,9.999388960715029e-07,-0.001597510447329411,9.999388960715029e-07,-0.004125465838930857,9.999388960715029e-07,-0.002023386712653693,9.999388960715029e-07,0.797977101953644
9.999426088154978e-07,0.6683385544454686,9.999426088154978e-07,0.0006978855328711715,9.999426088154978e-07,-0.001495821927062533,9.999426088154978e-07,-0.0058483242242966,9.999426088154978e-07,-0.001841416256987189,9.999426088154978e-07,0.7970807875714679
9.999477606043758e-07,0.7011523270843752,9.999477606043758e-07,0.0003346771527994999,9.999477606043758e-07,-0.001328981606998876,9.999477606043758e-07,-0.007968806533887292,9.999477606043758e-07,-0.001624010761692522,9.999477606043758e-07,0.7959989781632715
9.999530061809457e-07,0.7213126694536007,9.999530061809457e-07,0.0001047126219006044,9.999530061809457e-07,-0.001203450108166097,9.999530061809457e-07,-0.009880580883463306,9.999530061809457e-07,-0.001456114830880871,9.999530061809457e-07,0.7950979465872594
9.999552103834591e-07,0.7268297967088359,9.999552103834591e-07,5.388252291341746e-05,9.999552103834591e-07,-0.001147005156833763,9.999552103834591e-07,-0.01060038143295965,9.999552103834591e-07,-0.001386152450527781,9.999552103834591e-07,0.7947950865743565
9.99959618788486e-07,0.734983639864852,9.99959618788486e-07,2.636839913856688e-05,9.99959618788486e-07,-0.000967330850874677,9.99959618788486e-07,-0.01187153029042672,9.99959618788486e-07,-0.001145470220532438,9.99959618788486e-07,0.7946257741720808
9.999643993185006e-07,0.741886138114551,9.999643993185006e-07,0.0001206570592450422,9.999643993185006e-07,-0.0005052166952130131,9.999643993185006e-07,-0.01190522085137317,9.999643993185006e-07,-0.0003687023109987938,9.999643993185006e-07,0.7967650766266898
9.999656124245405e-07,0.7435510558494436,9.999656124245405e-07,0.0001600625488180881,9.999656124245405e-07,-0.0003197435648425597,9.999656124245405e-07,-0.0114871487784892,9.999656124245405e-07,-4.403373174180437e-05,9.999656124245405e-07,0.79799647954444
9.999680386366203e-07,0.7466214166994505,9.999680386366203e-07,0.0002331287705026522,9.999680386366203e-07,8.473763659601604e-05,9.999680386366203e-07,-0.01020776048695602,9.999680386366203e-07,0.0005968219364323825,9.999680386366203e-07,0.8009479311110017
9.999714949544163e-07,0.7511136792885378,9.999714949544163e-07,0.0002447434489353883,9.999714949544163e-07,0.0004176638160877331,9.999714949544163e-07,-0.008504177640955615,9.999714949544163e-07,0.0008760724984885373,9.999714949544163e-07,0.8038425546928266
9.999761289350873e-07,0.7564239934266753,9.999761289350873e-07,7.393810768953079e-05,9.999761289350873e-07,0.0001926195586826661,9.999761289350873e-07,-0.00785698306833808,9.999761289350873e-07,0.0001036323025455055,9.999761289350873e-07,0.8037391980712947
9.999770046583908e-07,0.7572430571013801,9.999770046583908e-07,4.449823796098003e-05,9.999770046583908e-07,0.0001008497806902197,9.999770046583908e-07,-0.007858053672032485,9.999770046583908e-07,-3.417008013171759e-05,9.999770046583908e-07,0.803477918757229
9.99978756104998e-07,0.758612892985115,9.99978756104998e-07,5.591198946316514e-06,9.99978756104998e-07,-5.643347746606883e-05,9.99978756104998e-07,-0.007700557831162282,9.99978756104998e-07,-0.0001981584515519974,9.99978756104998e-07,0.8030612313938358
9.999818683830705e-07,0.7604931995138055,9.999818683830705e-07,-1.384283394141074e-05,9.999818683830705e-07,-0.0001898629047503764,9.999818683830705e-07,-0.006914796038412709,9.999818683830705e-07,-0.0002805644751304609,9.999818683830705e-07,0.8027237252185464
9.999860918186571e-07,0.7633539470968611,9.999860918186571e-07,1.213721954078575e-05,9.999860918186571e-07,-0.0001946564379852971,9.999860918186571e-07,-0.005443446929906231,9.999860918186571e-07,-0.0002494943309313228,9.999860918186571e-07,0.8025578631042629
9.999897728062578e-07,0.7673782029853837,9.999897728062578e-07,4.967539651725055e-05,9.999897728062578e-07,-0.0001510746350340014,9.999897728062578e-07,-0.004233191640077127,9.999897728062578e-07,-0.000206668353968424,9.999897728062578e-07,0.8024054724630685
9.999947913782817e-07,0.7741446726227413,9.999947913782817e-07,8.864388323277962e-05,9.999947913782817e-07,-8.791784825679704e-05,9.999947913782817e-07,-0.002863189587420364,9.999947913782817e-07,-0.000138731969480397,9.999947913782817e-07,0.8021629691979992
9.999960935337113e-07,0.7758864695645572,9.999960935337113e-07,8.695880548593594e-05,9.999960935337113e-07,-8.499896801303783e-05,9.999960935337113e-07,-0.002593145029104811,9.999960935337113e-07,-0.0001312285942979422,9.999960935337113e-07,0.8020786157594824
9.999980467668556e-07,0.7783667527223739,9.999980467668556e-07,7.037016616259133e-05,9.999980467668556e-07,-9.643775191933482e-05,9.999980467668556e-07,-0.002266802734430651,9.999980467668556e-07,-0.0001381082950769649,9.999980467668556e-07,0.8019254282238163
1e-06,0.7805848640709795,1e-06,4.096211997827001e-05,1e-06,-0.0001232650664339234,1e-06,-0.002031553253269937,1e-06,-0.000164440837899306,1e-06,0.8017457060397534
1.000003906466289e-06,0.7842227949711075,1.000003906466289e-06,9.821828470768786e-06,1.000003906466289e-06,-0.0001461076007669623,1.000003906466289e-06,-0.001654328137419499,1.000003906466289e-06,-0.0001808998873962135,1.000003906466289e-06,0.8014668858699469
1.000006678694034e-06,0.786768115362085,1.000006678694034e-06,5.593902040074155e-07,1.000006678694034e-06,-0.0001456739973229406,1.000006678694034e-06,-0.001342461303701554,1.000006678694034e-06,-0.0001709214084112615,1.000006678694034e-06,0.8013146047550921
1.000011012272359e-06,0.7897802737116629,1.000011012272359e-06,-4.532309827753125e-05,1.000011012272359e-06,-0.0001889159598865703,1.000011012272359e-06,-0.001122191135855543,1.000011012272359e-06,-0.0002231712685153833,1.000011012272359e-06,0.8009920763334831
1.000016001807287e-06,0.7919497124087017,1.000016001807287e-06,-0.0001066380053253744,1.000016001807287e-06,-0.000257656896145223,1.000016001807287e-06,-0.001113293115730959,1.000016001807287e-06,-0.0003034492970396687,1.000016001807287e-06,0.8006182652113844
1.000021297441613e-06,0.7936887855549691,1.000021297441613e-06,-0.0001328507582362771,1.000021297441613e-06,-0.0002807240963640104,1.000021297441613e-06,-0.001003626713324413,1.000021297441613e-06,-0.0003221446292407189,1.000021297441613e-06,0.8003860147473651
1.000023378264293e-06,0.7942484514854399,1.000023378264293e-06,-0.000130234297628773,1.000023378264293e-06,-0.0002740300015842145,1.000023378264293e-06,-0.0009336038977271181,1.000023378264293e-06,-0.0003134707003424366,1.000023378264293e-06,0.8003349810034395
1.000027539909652e-06,0.7953576513324816,1.000027539909652e-06,-7.602420127769414e-05,1.000027539909652e-06,-0.0002075025006152517,1.000027539909652e-06,-0.0007268542133130542,1.000027539909652e-06,-0.0002414984029415753,1.000027539909652e-06,0.8003156975333953
1.000028604100988e-06,0.7956343402974628,1.000028604100988e-06,-5.696164313872148e-05,1.000028604100988e-06,-0.0001848327330340109,1.000028604100988e-06,-0.0006673215089196926,1.000028604100988e-06,-0.0002169755734571139,1.000028604100988e-06,0.8003211262665005
1.00003073248366e-06,0.7961489051736682,1.00003073248366e-06,-3.222731940300863e-05,1.00003073248366e-06,-0.0001538708053298664,1.00003073248366e-06,-0.0005717606174479796,1.00003073248366e-06,-0.0001822708866988944,1.00003073248366e-06,0.8003129343129172
1.000034369794461e-06,0.7968987810325652,1.000034369794461e-06,-1.75590038028241e-05,1.000034369794461e-06,-0.0001299287065183505,1.000034369794461e-06,-0.0004562623682632498,1.000034369794461e-06,-0.0001525190897960997,1.000034369794461e-06,0.8002660248522965
1.000037264115938e-06,0.7974305583991929,1.000037264115938e-06,8.737317891562684e-06,1.000037264115938e-06,-9.416305712250737e-05,1.000037264115938e-06,-0.0003527228096903974,1.000037264115938e-06,-0.0001102811592674305,1.000037264115938e-06,0.8002609430514193
1.000038705223059e-06,0.7976791313108628,1.000038705223059e-06,2.663686221961787e-05,1.000038705223059e-06,-7.081091197741043e-05,1.000038705223059e-06,-0.0002970823289881551,1.000038705223059e-06,-8.298909376809969e-05,1.000038705223059e-06,0.8002695797152161
1.000041587437302e-06,0.798122032599327,1.000041587437302e-06,5.656540202950464e-05,1.000041587437302e-06,-3.011766628999429e-05,1.000041587437302e-06,-0.0002072716961129356,1.000041587437302e-06,-3.524669581961394e-05,1.000041587437302e-06,0.8002824103323188
1.000045227066249e-06,0.7984914124224473,1.000045227066249e-06,4.15414608562765e-05,1.000045227066249e-06,-3.621027434616931e-05,1.000045227066249e-06,-0.0001900304046721016,1.000045227066249e-06,-3.825067290744733e-05,1.000045227066249e-06,0.8002310063222672
1.000047948770005e-06,0.7986547939568094,1.000047948770005e-06,1.230790625747614e-05,1.000047948770005e-06,-6.172878259804164e-05,1.000047948770005e-06,-0.0002103885468537955,1.000047948770005e-06,-6.452614466771934e-05,1.000047948770005e-06,0.8001705653842731
1.00004928199482e-06,0.7987121319135699,1.00004928199482e-06,-2.629641949235184e-06,1.00004928199482e-06,-7.536506043520133e-05,1.00004928199482e-06,-0.0002217586628953153,1.00004928199482e-06,-7.897740297905164e-05,1.00004928199482e-06,0.8001414152367506
1.00005194844445e-06,0.7988525355526828,1.00005194844445e-06,-1.475635411416776e-05,1.00005194844445e-06,-8.406309738414315e-05,1.00005194844445e-06,-0.0002115022918467316,1.00005194844445e-06,-8.823344191282891e-05,1.00005194844445e-06,0.800111270961598
1.000055788144662e-06,0.7990772726194978,1.000055788144662e-06,-1.343940352081265e-05,1.000055788144662e-06,-7.801844672903707e-05,1.000055788144662e-06,-0.00016609687344886,1.000055788144662e-06,-8.316930025548919e-05,1.000055788144662e-06,0.8000953036276701
1.000061428865949e-06,0.7993423311432662,1.000061428865949e-06,-7.508554396463887e-06,1.000061428865949e-06,-6.782572565872371e-05,1.000061428865949e-06,-0.000117149244020845,1.000061428865949e-06,-7.391006454477552e-05,1.000061428865949e-06,0.800074417938519
1.000070583953742e-06,0.7995830342064588,1.000070583953742e-06,5.740264866826777e-07,1.000070583953742e-06,-5.516204608238965e-05,1.000070583953742e-06,-8.48231633165477e-05,1.000070583953742e-06,-5.948285499543588e-05,1.000070583953742e-06,0.800044733643278
1.000085017180456e-06,0.7997339859102423,1.000085017180456e-06,4.517434565639891e-06,1.000085017180456e-06,-4.312193397213707e-05,1.000085017180456e-06,-6.885565190722647e-05,1.000085017180456e-06,-4.421599973425164e-05,1.000085017180456e-06,0.8000170616300099
1.000104663979867e-06,0.7997813763008873,1.000104663979867e-06,2.992183889783803e-06,1.000104663979867e-06,-3.64254867227261e-05,1.000104663979867e-06,-5.824714410679813e-05,1.000104663979867e-06,-3.601044941663815e-05,1.000104663979867e-06,0.8000062684806912
1.000132932115293e-06,0.7998390060704128,1.000132932115293e-06,2.178801714786082e-06,1.000132932115293e-06,-3.242363142570506e-05,1.000132932115293e-06,-4.272189387576475e-05,1.000132932115293e-06,-3.193866561056664e-05,1.000132932115293e-06,0.8000011118915822
1.000177652585493e-06,0.7998599033824577,1.000177652585493e-06,2.572149076473018e-06,1.000177652585493e-06,-2.925348503251529e-05,1.000177652585493e-06,-3.625121150960164e-05,1.000177652585493e-06,-2.892640228810044e-05,1.000177652585493e-06,0.800000219610952
1.000267093525894e-06,0.7998710465864529,1.000267093525894e-06,2.157425360958474e-06,1.000267093525894e-06,-2.389950898519481e-05,1.000267093525894e-06,-3.010243965082344e-05,1.000267093525894e-06,-2.351965937222739e-05,1.000267093525894e-06,0.7999993222046312
1.000445975406695e-06,0.7998980911649669,1.000445975406695e-06,1.992263352311418e-06,1.000445975406695e-06,-1.693717714472339e-05,1.000445975406695e-06,-2.017831881350926e-05,1.000445975406695e-06,-1.651500987781266e-05,1.000445975406695e-06,0.7999994033848715
