 1.83840000e-09  1.00000000e+00  1.83840000e-09  1.30994301e-07  1.83840000e-09  2.94579697e-02  1.83840000e-09  3.14224993e-05  1.83840000e-09  3.52127841e-08  1.83840000e-09  1.00000000e+00 
 1.87840000e-09  1.00000000e+00  1.87840000e-09  1.36695212e-07  1.87840000e-09  3.07308177e-02  1.87840000e-09  3.07934158e-05  1.87840000e-09  3.64582613e-08  1.87840000e-09  1.00000000e+00 
 1.91840000e-09  1.00000000e+00  1.91840000e-09  1.44462649e-07  1.91840000e-09  3.24643245e-02  1.91840000e-09  3.04611101e-05  1.91840000e-09  3.76847118e-08  1.91840000e-09  1.00000000e+00 
 1.95840000e-09  1.00000000e+00  1.95840000e-09  1.53000660e-07  1.95840000e-09  3.43690864e-02  1.95840000e-09  3.04093905e-05  1.95840000e-09  3.89034082e-08  1.95840000e-09  1.00000000e+00 
 1.99840000e-09  1.00000000e+00  1.99840000e-09  1.60621944e-07  1.99840000e-09  3.60688581e-02  1.99840000e-09  3.06338051e-05  1.99840000e-09  4.01254718e-08  1.99840000e-09  1.00000000e+00 
 2.03840000e-09  1.00000000e+00  2.03840000e-09  1.66286290e-07  2.03840000e-09  3.73320419e-02  2.03840000e-09  3.11430470e-05  2.03840000e-09  4.13622046e-08  2.03840000e-09  1.00000000e+00 
 2.07840000e-09  1.00000000e+00  2.07840000e-09  1.69627449e-07  2.07840000e-09  3.80773317e-02  2.07840000e-09  3.19221409e-05  2.07840000e-09  4.26245693e-08  2.07840000e-09  1.00000000e+00 
 2.11840000e-09  1.00000000e+00  2.11840000e-09  1.71015053e-07  2.11840000e-09  3.83872790e-02  2.11840000e-09  3.29282594e-05  2.11840000e-09  4.39222732e-08  2.11840000e-09  1.00000000e+00 
 2.15840000e-09  1.00000000e+00  2.15840000e-09  1.71487104e-07  2.15840000e-09  3.84932161e-02  2.15840000e-09  3.41092779e-05  2.15840000e-09  4.52632149e-08  2.15840000e-09  1.00000000e+00 
 2.19840000e-09  1.00000000e+00  2.19840000e-09  1.71646535e-07  2.19840000e-09  3.85294980e-02  2.19840000e-09  3.54033231e-05  2.19840000e-09  4.66530400e-08  2.19840000e-09  1.00000000e+00 
 2.23840000e-09  1.00000000e+00  2.23840000e-09  1.71696908e-07  2.23840000e-09  3.85414824e-02  2.23840000e-09  3.67593488e-05  2.23840000e-09  4.80952818e-08  2.23840000e-09  1.00000000e+00 
